priority,language,id,headword,field,currentValue,suggestedValue,reason,issueCategory,severity,confidence,dictionaryCheckRequired,humanReviewRequired,decision,reviewNote
P4-low,en,en-00139,something,tags,名詞,代名詞,something は代名詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00162,another,tags,名詞,限定詞/代名詞,another は限定詞/代名詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00188,again,tags,名詞,副詞,again は副詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00194,around,tags,名詞,前置詞,around は前置詞/副詞であり名詞ではない。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00195,during,tags,名詞,前置詞,during は前置詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00201,under,tags,名詞,前置詞,under は前置詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00203,always,tags,名詞,副詞,always は副詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00205,however,tags,名詞,副詞,however は副詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00246,against,tags,名詞,前置詞,against は前置詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00247,away,tags,名詞,副詞,away は副詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00250,though,tags,名詞,接続詞,though は接続詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00270,far,tags,名詞,副詞,far は副詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00271,actually,tags,名詞,副詞,actually は副詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00280,until,tags,名詞,前置詞,until は前置詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00289,quite,tags,名詞,副詞,quite は副詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00293,although,tags,名詞,接続詞,although は接続詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00297,whether,tags,名詞,接続詞,whether は接続詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00309,often,tags,名詞,副詞,often は副詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00315,rather,tags,名詞,副詞,rather は副詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00320,anything,tags,名詞,代名詞,anything は代名詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00321,together,tags,名詞,副詞,together は副詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00331,ever,tags,名詞,副詞,ever は副詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00338,yet,tags,名詞,副詞,yet は副詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00339,almost,tags,名詞,副詞,almost は副詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00343,probably,tags,名詞,副詞,probably は副詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00378,several,tags,名詞,限定詞,several は限定詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00396,ago,tags,名詞,副詞,ago は副詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00415,either,tags,名詞,限定詞/代名詞,either は限定詞/代名詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00417,further,tags,名詞,副詞,further は副詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00425,along,tags,名詞,前置詞,along は前置詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00435,toward,tags,名詞,前置詞,toward は前置詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00436,please,tags,名詞,副詞/間投詞,please は副詞/間投詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00448,forward,tags,名詞,副詞,forward は副詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00450,maybe,tags,名詞,副詞,maybe は副詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00455,near,tags,名詞,前置詞,near は前置詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00458,above,tags,名詞,副詞/前置詞,above は副詞/前置詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00473,someone,tags,名詞,代名詞,someone は代名詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00481,else,tags,名詞,副詞,else は副詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00497,especially,tags,名詞,副詞,especially は副詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00520,behind,tags,名詞,前置詞,behind は前置詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00528,themselves,tags,名詞,代名詞,themselves は代名詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00534,therefore,tags,名詞,副詞,therefore は副詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00535,finally,tags,名詞,副詞,finally は副詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00570,certainly,tags,名詞,副詞,certainly は副詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00593,usually,tags,名詞,副詞,usually は副詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00602,instead,tags,名詞,副詞,instead は副詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00604,thus,tags,名詞,副詞,thus は副詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00642,particularly,tags,名詞,副詞,particularly は副詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00681,simply,tags,名詞,副詞,simply は副詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00682,recently,tags,名詞,副詞,recently は副詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00693,myself,tags,名詞,代名詞,myself は代名詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-00695,whatever,tags,名詞,代名詞/限定詞,whatever は代名詞/限定詞であり名詞ではない。3タグ体系に該当スロットがないための便宜的タグと推測。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-01616,latter,tags,名詞,形容詞,和訳「後者の」および例文中の用法は形容詞。品詞タグが名詞になっている。,pos_mismatch,low,0.92,true,true,,
P4-low,en,en-01620,strongly,tags,動詞,副詞,和訳「強く」および例文中の用法は副詞。品詞タグが動詞になっている。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-01628,empty,tags,名詞,形容詞,和訳「空の」および例文中の用法は形容詞。品詞タグが名詞になっている。,pos_mismatch,low,0.92,true,true,,
P4-low,en,en-01630,entirely,tags,動詞,副詞,和訳「全く」および例文中の用法は副詞。品詞タグが動詞になっている。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-01632,sexual,tags,名詞,形容詞,和訳「性の」および例文中の用法は形容詞。品詞タグが名詞になっている。,pos_mismatch,low,0.85,true,true,,
P4-low,en,en-01637,increasingly,tags,動詞,副詞,和訳「ますます」および例文中の用法は副詞。品詞タグが動詞になっている。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-01645,respectively,tags,名詞,副詞,和訳「それぞれに」および例文中の用法は副詞。品詞タグが名詞になっている。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-01650,musical,tags,名詞,形容詞,和訳「音楽の」および例文中の用法は形容詞。品詞タグが名詞になっている。,pos_mismatch,low,0.85,true,true,,
P4-low,en,en-01653,faithfully,tags,名詞,副詞,和訳「忠実に」および例文中の用法は副詞。品詞タグが名詞になっている。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-01657,presidential,tags,名詞,形容詞,和訳「大統領の」および例文中の用法は形容詞。品詞タグが名詞になっている。,pos_mismatch,low,0.85,true,true,,
P4-low,en,en-01661,considerable,tags,名詞,形容詞,和訳「かなりの」および例文中の用法は形容詞。品詞タグが名詞になっている。,pos_mismatch,low,0.92,true,true,,
P4-low,en,en-01664,unique,tags,名詞,形容詞,和訳「独特の」および例文中の用法は形容詞。品詞タグが名詞になっている。,pos_mismatch,low,0.92,true,true,,
P4-low,en,en-01671,prior,tags,名詞,形容詞,和訳「前の」および例文中の用法は形容詞。品詞タグが名詞になっている。,pos_mismatch,low,0.92,true,true,,
P4-low,en,en-01672,secondly,tags,名詞,副詞,和訳「第二に」および例文中の用法は副詞。品詞タグが名詞になっている。,pos_mismatch,low,0.9,true,true,,
P4-low,en,en-01677,native,tags,名詞,形容詞,和訳「生まれつきの」および例文中の用法は形容詞。品詞タグが名詞になっている。,pos_mismatch,low,0.92,true,true,,
P4-low,en,en-01681,wild,tags,名詞,形容詞,和訳「野生の」および例文中の用法は形容詞。品詞タグが名詞になっている。,pos_mismatch,low,0.92,true,true,,
P4-low,en,en-01689,online,tags,名詞,形容詞,和訳「オンラインの」および例文中の用法は形容詞。品詞タグが名詞になっている。,pos_mismatch,low,0.85,true,true,,
P4-low,en,en-01690,multiple,tags,名詞,形容詞,和訳「複数の」および例文中の用法は形容詞。品詞タグが名詞になっている。,pos_mismatch,low,0.85,true,true,,
